"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE"
"TAUPREGNANC","PATNO","TAUPREGNANC","Participant ID","NUMBER","18","0","True","False"
"TAUPREGNANC","PREGAPPL","TAUPREGNANC","Participant is a female of childbearing potential","NUMBER","1",NULL,"False","False"
"TAUPREGNANC","PREGBFPI","TAUPREGNANC","Urine pregnancy result confirmed prior to 18F-PI-2620 injection","NUMBER","12","0","False","False"
"TAUPREGNANC","PREGBFPICM","TAUPREGNANC","No urine pregnancy result confirmed prior 18F-PI-2620 injection comment","CHAR",NULL,NULL,"False","False"
"TAUPREGNANC","PREGPERF","TAUPREGNANC","Urine pregnancy test performed","NUMBER","1",NULL,"False","False"
"TAUPREGNANC","PREGRSLT","TAUPREGNANC","Urine pregnancy test result","NUMBER","1",NULL,"False","False"
"TAUPREGNANC","QUERY","TAUPREGNANC","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"TAUPREGNANC","REC_ID","TAUPREGNANC","Record ID","CHAR","36",NULL,"True","True"
"TAUREPPREG","","TAUREPPREG","(Tau Substudy) Report of Pregnancy",NULL,NULL,NULL,NULL,NULL
"TAUREPPREG","CNO","TAUREPPREG","Site Number","NUMBER","12","0","True","False"
"TAUREPPREG","EVENT_ID","TAUREPPREG","Visit ID","CHAR","3",NULL,"True","False"
"TAUREPPREG","INFODT","TAUREPPREG","Assessment Date","DATE",NULL,NULL,"True","False"
"TAUREPPREG","LAST_UPDATE","TAUREPPREG","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"TAUREPPREG","ORIG_ENTRY","TAUREPPREG","Date of original data entry","DATE",NULL,NULL,"True","False"
"TAUREPPREG","PAG_NAME","TAUREPPREG","Page Name","CHAR","12",NULL,"True","False"
"TAUREPPREG","PATNO","TAUREPPREG","Participant ID","NUMBER","18","0","True","False"
"TAUREPPREG","PREG30PI","TAUREPPREG","Pregnancy within 30 days of 18F-PI-2620 injection?","NUMBER","12","0","False","False"
"TAUREPPREG","PREGWHO","TAUREPPREG","Participant or participant partner is pregnant?","NUMBER","12","0","False","False"
"TAUREPPREG","QUERY","TAUREPPREG","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"TAUREPPREG","REC_ID","TAUREPPREG","Record ID","CHAR","36",NULL,"True","True"
"TAUTEL","","TAUTEL","(Tau Substudy) Adverse Event Telephone Assessment",NULL,NULL,NULL,NULL,NULL
"TAUTEL","CNO","TAUTEL","Site Number","NUMBER","12","0","True","False"
"TAUTEL","CNTACTYN","TAUTEL","Was contact made","NUMBER","1",NULL,"False","False"
"TAUTEL","CNTRSN","TAUTEL","Reason for no contact","NUMBER","12","0","False","False"
"TAUTEL","CNTRSNCM","TAUTEL","Reason for no contact comment","CHAR",NULL,NULL,"False","False"
"TAUTEL","EVENT_ID","TAUTEL","Visit ID","CHAR","3",NULL,"True","False"
"TAUTEL","INFODT","TAUTEL","Assessment Date","DATE",NULL,NULL,"True","False"
"TAUTEL","LAST_UPDATE","TAUTEL","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"TAUTEL","ORIG_ENTRY","TAUTEL","Date of original data entry","DATE",NULL,NULL,"True","False"
"TAUTEL","PAG_NAME","TAUTEL","Page Name","CHAR","12",NULL,"True","False"
"TAUTEL","PATNO","TAUTEL","Participant ID","NUMBER","18","0","True","False"
"TAUTEL","PICONDCTVIS","TAUTEL","Was a PI-2620 PET imaging scan conducted at this visit?","NUMBER","1",NULL,"False","False"
"TAUTEL","QUERY","TAUTEL","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"TAUTEL","REC_ID","TAUTEL","Record ID","CHAR","36",NULL,"True","True"
"TAUTEL","TELAERPT","TAUTEL","AE reported","NUMBER","1",NULL,"False","False"
"TEL","","TEL","Adverse Event Telephone Assessment",NULL,NULL,NULL,NULL,NULL
"TEL","CNO","TEL","Site Number","NUMBER","12","0","True","False"
"TEL","CNTACTYN","TEL","Was contact made","NUMBER","1",NULL,"False","False"
"TEL","CNTRSN","TEL","Reason for no contact","NUMBER","12","0","False","False"
"TEL","CNTRSNCM","TEL","Reason for no contact comment","CHAR",NULL,NULL,"False","False"
"TEL","CONDCTVIS","TEL","Was an LP, skin biopsy, or DaTscan imaging scan conducted at this visit?","NUMBER","1",NULL,"False","False"
"TEL","EVENT_ID","TEL","Visit ID","CHAR","3",NULL,"True","False"
"TEL","INFODT","TEL","Assessment Date","DATE",NULL,NULL,"True","False"
"TEL","LAST_UPDATE","TEL","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"TEL","NCNTCTYN   ",NULL,"new contact information","CHAR","1",NULL,NULL,NULL
"TEL","ORIG_ENTRY","TEL","Date of original data entry","DATE",NULL,NULL,"True","False"
"TEL","PAG_NAME","TEL","Page Name","CHAR","12",NULL,"True","False"
"TEL","PATNO","TEL","Participant ID","NUMBER","18","0","True","False"
"TEL","QUERY","TEL","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"TEL","REC_ID","TEL","Record ID","CHAR","36",NULL,"True","True"
"TEL","TELAERPT","TEL","AE reported","NUMBER","1",NULL,"False","False"
"TIMEZONE","age_seconds",NULL,"Participant's pseudo-age in seconds","DATE","0","0",NULL,NULL
"TIMEZONE","subject",NULL,"Participant ID","CHAR","8","0",NULL,NULL
"TIMEZONE","timezone",NULL,"Current time offset from Coordinated Universal Time (UTC)","NUMBER","6","0",NULL,NULL
"TMT","","TMT","Trail Making A and B",NULL,NULL,NULL,NULL,NULL
"TMT","CNO","TMT","Site Number","NUMBER","12","0","True","False"
"TMT","EVENT_ID","TMT","Visit ID","CHAR","3",NULL,"True","False"
"TMT","INFODT","TMT","Assessment Date","DATE",NULL,NULL,"True","False"
"TMT","LAST_UPDATE","TMT","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"TMT","ORIG_ENTRY","TMT","Date of original data entry","DATE",NULL,NULL,"True","False"
"TMT","PAG_NAME","TMT","Page Name","CHAR","12",NULL,"True","False"
"TMT","PATNO","TMT","Participant ID","NUMBER","18","0","True","False"
"TMT","QUERY","TMT","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"TMT","REC_ID","TMT","Record ID","CHAR","36",NULL,"True","True"
"TMT","TMTACMPL","TMT","Trail Making Part A complete in max time","NUMBER","1",NULL,"False","False"
"TMT","TMTACORR","TMT","Trail Making - Part A Number correct","NUMBER","12","0","False","False"
"TMT","TMTASEC","TMT","Trail Making - Part A (sec)","NUMBER","12","0","False","False"
"TMT","TMTBCMPL","TMT","Trail Making Part B complete in max time","NUMBER","1",NULL,"False","False"
"TMT","TMTBCORR","TMT","Trail Making - Part B Number correct","NUMBER","12","0","False","False"
"TMT","TMTBSEC","TMT","Trail Making - Part B (sec)","NUMBER","12","0","False","False"
"TRANSITION_STATUS","",NULL,"Transitioning Participant Status",NULL,NULL,NULL,NULL,NULL
"TRANSITION_STATUS","AV133STDY",NULL,"Participant in PPMI Extension Imaging Sub-Study","NUMBER","1",NULL,"False","False"
"TRANSITION_STATUS","CNO",NULL,"Site Number","NUMBER","12","0","True","False"
"TRANSITION_STATUS","COHORT",NULL,"Cohort at Participant Creation","NUMBER","12","0","True","False"
"TRANSITION_STATUS","ENRLGBA",NULL,"GBA Mutation at Participant Creation","NUMBER","1",NULL,"True","False"
"TRANSITION_STATUS","ENRLHPSM",NULL,"Hyposmia / Generalized Risk at Participant Creation","NUMBER","1",NULL,"True","False"
"TRANSITION_STATUS","ENRLLRRK2",NULL,"LRRK2 Mutation at Participant Creation","NUMBER","1",NULL,"True","False"
"TRANSITION_STATUS","ENRLPINK1",NULL,"Pink1 Mutation at Participant Creation","NUMBER","1",NULL,"True","False"
"TRANSITION_STATUS","ENRLPRKN",NULL,"Parkin Mutation at Participant Creation","NUMBER","1",NULL,"True","False"
"TRANSITION_STATUS","ENRLRBD",NULL,"RBD at Participant Creation","NUMBER","1",NULL,"True","False"
"TRANSITION_STATUS","ENRLSNCA",NULL,"SNCA Mutation at Participant Creation","NUMBER","1",NULL,"True","False"
"TRANSITION_STATUS","ENRLSRDC",NULL,"Sporadic PD at Participant Creation","NUMBER","1",NULL,"True","False"
"TRANSITION_STATUS","PATNO",NULL,"Participant ID","NUMBER","18","0","True","True"
"TRANSITION_STATUS","QUERY",NULL,"Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"TRANSITION_STATUS","REC_ID",NULL,"Record ID","CHAR","36",NULL,"True","True"
"TRANSITION_STATUS","TRANSITION_STATUS",NULL,"Transition Status","CHAR",NULL,NULL,"False","False"
"UPSIT"," ","UPSIT","University of Pennsylvania Smell Identification Test (UPSIT)",NULL,NULL,NULL,NULL,NULL
"UPSIT","CNO","UPSIT","Site Number","NUMBER","12","0","True","False"
"UPSIT","EVENT_ID","UPSIT","Visit ID","CHAR","3",NULL,"True","False"
"UPSIT","INFODT","UPSIT","Assessment Date","DATE",NULL,NULL,"True","False"
"UPSIT","LAST_UPDATE","UPSIT","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"UPSIT","ORIG_ENTRY","UPSIT","Date of original data entry","DATE",NULL,NULL,"True","False"
"UPSIT","PAG_NAME","UPSIT","Page Name","CHAR","12",NULL,"True","False"
"UPSIT","PATNO","UPSIT","Participant ID","NUMBER","18","0","True","False"
"UPSIT","QUERY","UPSIT","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"UPSIT","REC_ID","UPSIT","Record ID","CHAR","36",NULL,"True","True"
"UPSIT","SCENT_01_CORRECT","UPSIT","Scent 01 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_01_RESPONSE","UPSIT","Scent 01 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_02_CORRECT","UPSIT","Scent 02 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_02_RESPONSE","UPSIT","Scent 02 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_03_CORRECT","UPSIT","Scent 03 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_03_RESPONSE","UPSIT","Scent 03 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_04_CORRECT","UPSIT","Scent 04 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_04_RESPONSE","UPSIT","Scent 04 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_05_CORRECT","UPSIT","Scent 05 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_05_RESPONSE","UPSIT","Scent 05 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_06_CORRECT","UPSIT","Scent 06 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_06_RESPONSE","UPSIT","Scent 06 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_07_CORRECT","UPSIT","Scent 07 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_07_RESPONSE","UPSIT","Scent 07 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_08_CORRECT","UPSIT","Scent 08 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_08_RESPONSE","UPSIT","Scent 08 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_09_CORRECT","UPSIT","Scent 09 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_09_RESPONSE","UPSIT","Scent 09 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_10_CORRECT","UPSIT","Scent 10 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_10_RESPONSE","UPSIT","Scent 10 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_11_CORRECT","UPSIT","Scent 11 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_11_RESPONSE","UPSIT","Scent 11 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_12_CORRECT","UPSIT","Scent 12 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_12_RESPONSE","UPSIT","Scent 12 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_13_CORRECT","UPSIT","Scent 13 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_13_RESPONSE","UPSIT","Scent 13 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_14_CORRECT","UPSIT","Scent 14 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_14_RESPONSE","UPSIT","Scent 14 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_15_CORRECT","UPSIT","Scent 15 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_15_RESPONSE","UPSIT","Scent 15 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_16_CORRECT","UPSIT","Scent 16 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_16_RESPONSE","UPSIT","Scent 16 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_17_CORRECT","UPSIT","Scent 17 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_17_RESPONSE","UPSIT","Scent 17 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_18_CORRECT","UPSIT","Scent 18 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_18_RESPONSE","UPSIT","Scent 18 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_19_CORRECT","UPSIT","Scent 19 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_19_RESPONSE","UPSIT","Scent 19 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_20_CORRECT","UPSIT","Scent 20 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_20_RESPONSE","UPSIT","Scent 20 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_21_CORRECT","UPSIT","Scent 21 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_21_RESPONSE","UPSIT","Scent 21 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_22_CORRECT","UPSIT","Scent 22 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_22_RESPONSE","UPSIT","Scent 22 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_23_CORRECT","UPSIT","Scent 23 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_23_RESPONSE","UPSIT","Scent 23 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_24_CORRECT","UPSIT","Scent 24 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_24_RESPONSE","UPSIT","Scent 24 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_25_CORRECT","UPSIT","Scent 25 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_25_RESPONSE","UPSIT","Scent 25 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_26_CORRECT","UPSIT","Scent 26 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_26_RESPONSE","UPSIT","Scent 26 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_27_CORRECT","UPSIT","Scent 27 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_27_RESPONSE","UPSIT","Scent 27 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_28_CORRECT","UPSIT","Scent 28 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_28_RESPONSE","UPSIT","Scent 28 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_29_CORRECT","UPSIT","Scent 29 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_29_RESPONSE","UPSIT","Scent 29 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_30_CORRECT","UPSIT","Scent 30 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_30_RESPONSE","UPSIT","Scent 30 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_31_CORRECT","UPSIT","Scent 31 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_31_RESPONSE","UPSIT","Scent 31 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_32_CORRECT","UPSIT","Scent 32 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_32_RESPONSE","UPSIT","Scent 32 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_33_CORRECT","UPSIT","Scent 33 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_33_RESPONSE","UPSIT","Scent 33 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_34_CORRECT","UPSIT","Scent 34 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_34_RESPONSE","UPSIT","Scent 34 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_35_CORRECT","UPSIT","Scent 35 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_35_RESPONSE","UPSIT","Scent 35 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_36_CORRECT","UPSIT","Scent 36 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_36_RESPONSE","UPSIT","Scent 36 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_37_CORRECT","UPSIT","Scent 37 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_37_RESPONSE","UPSIT","Scent 37 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_38_CORRECT","UPSIT","Scent 38 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_38_RESPONSE","UPSIT","Scent 38 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_39_CORRECT","UPSIT","Scent 39 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_39_RESPONSE","UPSIT","Scent 39 Response","NUMBER","12","0","False","False"
"UPSIT","SCENT_40_CORRECT","UPSIT","Scent 40 Identified Correctly","NUMBER","1",NULL,"False","False"
"UPSIT","SCENT_40_RESPONSE","UPSIT","Scent 40 Response","NUMBER","12","0","False","False"
"UPSIT","TOTAL_CORRECT","UPSIT","Total Correct Items 0 - 40","NUMBER","12","0","False","False"
"UPSIT","UPSITFORM","UPSIT","UPSIT form version administered","NUMBER","12","0","False","False"
"UPSIT","UPSIT_PRCNTGE","UPSIT","UPSIT Percentage 0 - 100","NUMBER","4","1","False","False"
"UPSIT","UPSIT_PRCTVER","UPSIT","Version of the UPSIT Percentile Lookup - Date received","CHAR",NULL,NULL,"False","False"
"VISSTAT","","VISSTAT","Visit Status",NULL,NULL,NULL,NULL,NULL
"VISSTAT","ASSESCMP",NULL,"Were all assessments for visit completed","CHAR","1",NULL,NULL,NULL
"VISSTAT","ASSESTYP",NULL,"Assessments performed 1=in per, 2=phone","CHAR","1",NULL,NULL,NULL
"VISSTAT","CGASTYP",NULL,"Caregiver input 1=in person, 2=phone","CHAR","1",NULL,NULL,NULL
"VISSTAT","CGINPUT",NULL,"Caregiver input obtained","CHAR","1",NULL,NULL,NULL
"VISSTAT","CNO","VISSTAT","Site Number","NUMBER","12","0","True","False"
"VISSTAT","EVENT_END","VISSTAT","Visit End Date","DATE",NULL,NULL,"False","False"
"VISSTAT","EVENT_ID","VISSTAT","Visit ID","CHAR","3",NULL,"True","False"
"VISSTAT","EVENT_START","VISSTAT","Visit Start Date","DATE",NULL,NULL,"False","False"
"VISSTAT","EXCMEDYN",NULL,"Advised excl meds is a withdrawal","CHAR","1",NULL,NULL,NULL
"VISSTAT","INFODT","VISSTAT","Assessment Date","DATE",NULL,NULL,"True","False"
"VISSTAT","LAST_UPDATE","VISSTAT","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"VISSTAT","LGAE2",NULL,"Reviewed AE -2","CHAR","1",NULL,NULL,NULL
"VISSTAT","LGCMED2",NULL,"Reviewed ConMed -2","CHAR","1",NULL,NULL,NULL
"VISSTAT","LGCONDTN",NULL,"Reviewed Med Conditions","CHAR","1",NULL,NULL,NULL
"VISSTAT","LGFAMHX",NULL,"Reviewed Family History","CHAR","1",NULL,NULL,NULL
"VISSTAT","ORIG_ENTRY","VISSTAT","Date of original data entry","DATE",NULL,NULL,"True","False"
"VISSTAT","PAG_NAME","VISSTAT","Page Name","CHAR","12",NULL,"True","False"
"VISSTAT","PATNO","VISSTAT","Participant ID","NUMBER","18","0","True","False"
"VISSTAT","QUERY","VISSTAT","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"VISSTAT","REC_ID","VISSTAT","Record ID","CHAR","36",NULL,"True","True"
"VISSTAT","VISCMPLT",NULL,"Visit Completed","CHAR","1",NULL,NULL,NULL
"VISSTAT","VISMSCM","VISSTAT","Visit Missed Reason Comment","CHAR",NULL,NULL,"False","False"
"VISSTAT","VISMSRSN","VISSTAT","Visit Missed Reason","NUMBER","12","0","False","False"
"VISSTAT","VISOOWCM","VISSTAT","Other reason for out of window visit comment","CHAR",NULL,NULL,"False","False"
"VISSTAT","VISOOWRSN","VISSTAT","Reason for out of window visit","NUMBER","12","0","False","False"
